time,wx (rad/s),wy (rad/s),wz (rad/s)
6.389579,0.24,-0.08,-0.63
6.393168,0.26,-0.09,-0.63
6.396426,0.30,-0.11,-0.64
6.396798,0.33,-0.14,-0.65
6.398916,0.36,-0.16,-0.66
6.401099,0.39,-0.19,-0.67
6.406071,0.42,-0.22,-0.68
6.406823,0.44,-0.26,-0.68
6.409864,0.47,-0.29,-0.69
6.411097,0.49,-0.33,-0.70
6.413894,0.52,-0.36,-0.70
6.417643,0.54,-0.39,-0.71
6.419910,0.56,-0.41,-0.72
6.423895,0.59,-0.44,-0.73
6.424862,0.62,-0.47,-0.73
6.426738,0.63,-0.50,-0.74
6.430067,0.65,-0.53,-0.74
6.432890,0.66,-0.56,-0.74
6.433612,0.68,-0.58,-0.75
6.436079,0.69,-0.61,-0.75
6.439871,0.71,-0.64,-0.76
6.442438,0.72,-0.66,-0.77
6.443870,0.73,-0.67,-0.77
6.445918,0.75,-0.68,-0.78
6.448909,0.76,-0.69,-0.79
6.451566,0.78,-0.69,-0.79
6.463573,0.79,-0.69,-0.80
6.464472,0.81,-0.69,-0.82
6.464848,0.82,-0.68,-0.83
6.465218,0.83,-0.67,-0.84
6.465474,0.84,-0.67,-0.85
6.470656,0.84,-0.67,-0.87
6.471041,0.84,-0.67,-0.88
6.471365,0.84,-0.65,-0.89
6.492633,0.85,-0.61,-0.88
6.494174,0.85,-0.59,-0.87
6.494533,0.84,-0.57,-0.87
6.494842,0.83,-0.56,-0.85
6.495164,0.81,-0.56,-0.85
6.495475,0.80,-0.56,-0.84
6.495798,0.79,-0.53,-0.81
6.496107,0.79,-0.50,-0.78
6.496453,0.78,-0.48,-0.76
6.496768,0.76,-0.46,-0.73
6.497550,0.75,-0.45,-0.71
6.501613,0.73,-0.44,-0.68
6.507026,0.71,-0.42,-0.66
6.507669,0.69,-0.41,-0.64
6.508827,0.67,-0.41,-0.62
6.510413,0.64,-0.43,-0.61
6.514416,0.62,-0.41,-0.58
6.516212,0.60,-0.39,-0.54
6.517590,0.58,-0.38,-0.50
6.523155,0.55,-0.39,-0.47
6.523886,0.52,-0.41,-0.43
6.526377,0.48,-0.43,-0.40
6.527761,0.45,-0.46,-0.37
6.530264,0.41,-0.49,-0.34
6.533542,0.37,-0.52,-0.32
6.535513,0.33,-0.54,-0.29
6.540157,0.30,-0.55,-0.27
6.540653,0.26,-0.56,-0.24
6.543109,0.23,-0.57,-0.22
6.545621,0.19,-0.58,-0.20
6.549269,0.16,-0.59,-0.18
6.552630,0.13,-0.58,-0.16
6.552864,0.10,-0.58,-0.15
6.556422,0.08,-0.58,-0.14
6.556872,0.06,-0.58,-0.14
6.562708,0.04,-0.59,-0.14
6.562975,0.03,-0.60,-0.14
6.565660,0.02,-0.61,-0.14
6.567660,0.03,-0.63,-0.14
6.570316,0.03,-0.63,-0.13
6.575584,0.04,-0.65,-0.13
6.576135,0.06,-0.66,-0.13
6.577370,0.09,-0.68,-0.14
6.579719,0.12,-0.70,-0.15
6.581719,0.16,-0.72,-0.17
6.585816,0.22,-0.74,-0.18
6.602910,0.28,-0.76,-0.19
6.603724,0.36,-0.79,-0.20
6.603888,0.43,-0.82,-0.21
6.604032,0.50,-0.85,-0.21
6.604157,0.58,-0.88,-0.21
6.604283,0.65,-0.90,-0.22
6.604413,0.72,-0.92,-0.24
6.604549,0.77,-0.95,-0.25
6.606847,0.80,-0.97,-0.27
6.611482,0.84,-1.00,-0.28
6.611654,0.86,-1.03,-0.29
6.614787,0.87,-1.06,-0.29
6.617095,0.87,-1.09,-0.30
6.620149,0.87,-1.11,-0.30
6.627351,0.86,-1.13,-0.30
6.628413,0.84,-1.15,-0.29
6.628611,0.81,-1.16,-0.28
6.628745,0.77,-1.17,-0.27
6.632550,0.72,-1.18,-0.25
6.635226,0.67,-1.18,-0.22
6.636838,0.61,-1.17,-0.19
6.638506,0.54,-1.16,-0.16
6.640843,0.47,-1.15,-0.12
6.645885,0.40,-1.15,-0.09
6.648736,0.33,-1.15,-0.05
6.648929,0.28,-1.16,-0.02
6.651773,0.22,-1.17,0.01
6.654047,0.17,-1.18,0.05
6.658478,0.13,-1.19,0.08
6.660185,0.10,-1.21,0.10
6.660411,0.07,-1.24,0.12
6.664009,0.05,-1.27,0.13
6.666744,0.03,-1.31,0.15
6.670111,0.01,-1.35,0.16
6.675005,0.00,-1.40,0.18
6.675630,0.00,-1.45,0.20
6.675827,0.01,-1.51,0.21
6.684212,0.02,-1.57,0.23
6.684477,0.04,-1.64,0.25
6.684620,0.06,-1.69,0.27
6.686742,0.08,-1.75,0.29
6.699566,0.11,-1.80,0.31
6.700339,0.14,-1.84,0.32
6.700463,0.17,-1.88,0.32
6.700577,0.20,-1.91,0.32
6.700685,0.24,-1.93,0.32
6.700794,0.28,-1.94,0.32
6.702966,0.32,-1.94,0.30
6.707175,0.36,-1.94,0.29
6.710284,0.39,-1.93,0.26
6.710497,0.43,-1.91,0.23
6.712593,0.47,-1.89,0.20
6.714882,0.50,-1.86,0.16
6.718717,0.53,-1.83,0.11
6.722393,0.55,-1.80,0.07
6.722778,0.57,-1.76,0.02
6.725543,0.58,-1.74,-0.03
6.729208,0.59,-1.71,-0.09
6.732530,0.60,-1.68,-0.14
6.732761,0.59,-1.66,-0.19
6.735582,0.58,-1.62,-0.24
6.737788,0.57,-1.59,-0.29
6.742553,0.55,-1.54,-0.34
6.743141,0.53,-1.50,-0.38
6.745688,0.49,-1.45,-0.43
6.747751,0.47,-1.41,-0.47
6.750158,0.43,-1.38,-0.50
6.754024,0.40,-1.35,-0.53
6.755552,0.37,-1.33,-0.55
6.757671,0.34,-1.33,-0.56
6.760007,0.31,-1.32,-0.56
6.762567,0.27,-1.32,-0.55
6.766572,0.25,-1.33,-0.54
6.768314,0.24,-1.33,-0.52
6.770038,0.23,-1.35,-0.49
6.772717,0.23,-1.38,-0.45
6.775676,0.24,-1.41,-0.41
6.780236,0.26,-1.43,-0.36
6.780430,0.28,-1.46,-0.31
6.783250,0.31,-1.50,-0.26
6.784499,0.34,-1.53,-0.21
6.787318,0.36,-1.58,-0.16
6.790290,0.39,-1.62,-0.11
6.792524,0.41,-1.67,-0.06
6.793578,0.43,-1.73,-0.01
6.796445,0.44,-1.77,0.03
6.798889,0.45,-1.81,0.08
6.802413,0.46,-1.84,0.12
6.810652,0.46,-1.88,0.15
6.811527,0.47,-1.91,0.17
6.811810,0.48,-1.94,0.19
6.812072,0.48,-1.97,0.20
6.815311,0.48,-2.01,0.22
6.816234,0.47,-2.09,0.23
6.818400,0.45,-2.17,0.24
6.832027,0.43,-2.24,0.25
6.833195,0.41,-2.30,0.25
6.833441,0.39,-2.35,0.25
6.833671,0.39,-2.41,0.25
6.833892,0.37,-2.47,0.25
6.834140,0.36,-2.52,0.25
6.839001,0.34,-2.56,0.24
6.839571,0.31,-2.58,0.24
6.841054,0.29,-2.59,0.23
6.843430,0.26,-2.60,0.23
6.845402,0.25,-2.61,0.22
6.849592,0.22,-2.61,0.22
6.851746,0.21,-2.62,0.22
6.852752,0.19,-2.63,0.23
6.856300,0.19,-2.65,0.22
6.858940,0.20,-2.65,0.21
6.862864,0.21,-2.67,0.18
6.865713,0.23,-2.69,0.16
6.865927,0.24,-2.72,0.15
6.868576,0.25,-2.75,0.14
6.871292,0.25,-2.79,0.13
6.874830,0.25,-2.84,0.11
6.877036,0.25,-2.88,0.10
6.878173,0.24,-2.92,0.10
6.880911,0.23,-2.95,0.09
6.884023,0.22,-2.97,0.09
6.887428,0.20,-2.98,0.08
6.890126,0.18,-2.99,0.08
6.892454,0.17,-2.99,0.08
6.892657,0.14,-2.99,0.08
6.896555,0.13,-2.99,0.07
6.899965,0.12,-2.98,0.06
6.902319,0.10,-2.97,0.06
6.902543,0.08,-2.95,0.05
6.906657,0.06,-2.94,0.05
6.908962,0.04,-2.92,0.05
6.912407,0.02,-2.91,0.04
6.912918,0.00,-2.90,0.03
6.915543,-0.01,-2.89,0.02
6.918644,-0.03,-2.88,0.02
6.923571,-0.04,-2.86,0.02
6.924313,-0.07,-2.85,0.02
6.924695,-0.08,-2.83,0.02
6.927171,-0.10,-2.81,0.02
6.929811,-0.10,-2.80,0.01
6.934764,-0.12,-2.78,-0.00
6.935373,-0.11,-2.76,-0.01
6.937081,-0.11,-2.75,-0.01
6.941268,-0.10,-2.74,0.00
6.947183,-0.09,-2.74,0.01
6.947741,-0.09,-2.74,0.01
6.948206,-0.09,-2.75,0.01
6.948998,-0.09,-2.76,0.01
6.951333,-0.09,-2.77,0.02
6.959486,-0.08,-2.77,0.03
6.960158,-0.07,-2.77,0.04
6.960336,-0.07,-2.77,0.05
6.961119,-0.06,-2.78,0.07
6.964843,-0.07,-2.81,0.07
6.974401,-0.09,-2.87,0.06
6.974978,-0.13,-2.92,0.04
6.975207,-0.17,-2.96,0.02
6.975427,-0.18,-2.99,0.01
6.977289,-0.20,-3.01,0.01
6.979840,-0.21,-3.04,-0.00
6.983493,-0.23,-3.08,-0.01
6.987014,-0.25,-3.11,-0.01
6.987212,-0.27,-3.13,-0.02
6.989447,-0.29,-3.15,-0.02
6.992045,-0.30,-3.17,-0.03
6.994850,-0.32,-3.18,-0.04
6.997595,-0.33,-3.19,-0.04
6.998954,-0.34,-3.20,-0.05
7.001411,-0.35,-3.20,-0.06
7.006031,-0.35,-3.20,-0.06
7.008233,-0.35,-3.20,-0.07
7.009040,-0.36,-3.20,-0.07
7.011584,-0.36,-3.20,-0.07
7.013889,-0.36,-3.20,-0.07
7.018174,-0.37,-3.21,-0.08
7.018418,-0.37,-3.20,-0.08
7.023015,-0.37,-3.20,-0.08
7.023517,-0.37,-3.20,-0.08
7.026379,-0.37,-3.19,-0.09
7.029781,-0.37,-3.18,-0.09
7.031796,-0.37,-3.18,-0.09
7.034042,-0.37,-3.17,-0.09
7.036326,-0.36,-3.15,-0.09
7.040484,-0.37,-3.14,-0.09
7.042297,-0.37,-3.13,-0.10
7.046252,-0.38,-3.12,-0.10
7.046476,-0.38,-3.11,-0.10
7.048701,-0.39,-3.09,-0.10
7.051123,-0.40,-3.07,-0.10
7.055911,-0.40,-3.06,-0.11
7.056967,-0.40,-3.03,-0.11
7.058307,-0.40,-3.01,-0.11
7.061257,-0.41,-3.00,-0.11
7.063892,-0.41,-2.99,-0.12
7.067418,-0.42,-2.98,-0.12
7.070250,-0.42,-2.96,-0.13
7.070582,-0.42,-2.94,-0.13
7.072754,-0.42,-2.92,-0.13
7.076247,-0.42,-2.90,-0.13
7.079740,-0.42,-2.88,-0.13
7.081956,-0.43,-2.87,-0.12
7.083628,-0.43,-2.86,-0.12
7.085969,-0.43,-2.85,-0.12
7.089987,-0.44,-2.84,-0.12
7.092169,-0.44,-2.83,-0.12
7.094052,-0.44,-2.81,-0.12
7.095880,-0.44,-2.80,-0.13
7.098462,-0.44,-2.80,-0.13
7.102220,-0.44,-2.78,-0.13
7.109238,-0.45,-2.76,-0.13
7.109775,-0.45,-2.74,-0.13
7.109944,-0.45,-2.73,-0.13
7.110104,-0.45,-2.72,-0.13
7.114999,-0.46,-2.70,-0.13
7.116713,-0.46,-2.67,-0.13
7.118243,-0.46,-2.65,-0.13
7.119229,-0.46,-2.64,-0.13
7.131899,-0.46,-2.63,-0.13
7.132569,-0.46,-2.62,-0.13
7.132729,-0.46,-2.61,-0.13
7.132890,-0.45,-2.60,-0.13
7.133047,-0.45,-2.59,-0.13
7.134254,-0.45,-2.60,-0.13
7.138611,-0.44,-2.60,-0.13
7.147006,-0.44,-2.60,-0.13
7.147435,-0.44,-2.60,-0.12
7.147596,-0.45,-2.60,-0.12
7.147730,-0.45,-2.60,-0.12
7.151125,-0.45,-2.60,-0.12
7.153162,-0.44,-2.61,-0.11
7.154400,-0.45,-2.62,-0.12
7.159034,-0.46,-2.62,-0.12
7.160107,-0.47,-2.62,-0.13
7.163420,-0.48,-2.62,-0.13
7.164634,-0.48,-2.62,-0.13
7.166582,-0.49,-2.62,-0.13
7.170392,-0.49,-2.62,-0.14
7.172785,-0.50,-2.63,-0.14
7.175302,-0.50,-2.64,-0.15
7.177827,-0.50,-2.65,-0.15
7.182144,-0.50,-2.66,-0.16
7.182384,-0.50,-2.67,-0.16
7.185414,-0.50,-2.69,-0.16
7.189221,-0.51,-2.71,-0.16
7.189621,-0.51,-2.74,-0.16
7.190845,-0.52,-2.76,-0.15
7.194023,-0.54,-2.79,-0.15
7.198350,-0.55,-2.80,-0.14
7.199711,-0.56,-2.82,-0.14
7.202371,-0.56,-2.84,-0.13
7.203936,-0.57,-2.85,-0.12
7.208737,-0.57,-2.87,-0.11
7.209949,-0.57,-2.89,-0.10
7.211258,-0.57,-2.91,-0.09
7.213830,-0.58,-2.92,-0.09
7.215703,-0.58,-2.93,-0.08
7.218409,-0.57,-2.94,-0.07
7.227056,-0.57,-2.94,-0.06
7.227681,-0.55,-2.94,-0.05
7.227985,-0.54,-2.94,-0.04
7.228228,-0.53,-2.93,-0.03
7.231422,-0.52,-2.92,-0.02
7.236366,-0.51,-2.91,-0.01
7.237683,-0.51,-2.90,0.00
7.237827,-0.49,-2.88,0.02
7.241329,-0.49,-2.86,0.02
7.243466,-0.48,-2.84,0.04
7.247340,-0.47,-2.82,0.06
7.250497,-0.46,-2.79,0.07
7.250709,-0.45,-2.77,0.09
7.253487,-0.46,-2.76,0.11
7.256285,-0.46,-2.75,0.12
7.259563,-0.47,-2.75,0.14
7.262532,-0.48,-2.74,0.15
7.262784,-0.49,-2.72,0.17
7.265802,-0.50,-2.70,0.18
7.269841,-0.52,-2.67,0.20
7.273258,-0.53,-2.64,0.22
7.273730,-0.55,-2.61,0.25
7.276373,-0.55,-2.57,0.27
7.278279,-0.56,-2.53,0.30
7.282029,-0.56,-2.50,0.33
7.285362,-0.56,-2.46,0.37
7.285565,-0.56,-2.42,0.40
7.289217,-0.56,-2.39,0.43
7.290997,-0.56,-2.35,0.46
7.295328,-0.56,-2.31,0.49
7.295554,-0.57,-2.27,0.51
7.298704,-0.57,-2.23,0.53
7.300540,-0.58,-2.18,0.55
7.303362,-0.60,-2.14,0.57
7.308313,-0.62,-2.09,0.58
7.309509,-0.64,-2.04,0.60
7.309758,-0.67,-2.00,0.61
7.313162,-0.70,-1.95,0.61
7.315586,-0.73,-1.91,0.62
7.319945,-0.75,-1.86,0.62
7.321136,-0.78,-1.81,0.62
7.326955,-0.81,-1.76,0.62
7.327674,-0.84,-1.72,0.62
7.328064,-0.86,-1.68,0.61
7.331609,-0.89,-1.64,0.61
7.332414,-0.92,-1.61,0.61
7.333990,-0.94,-1.59,0.60
7.348108,-0.97,-1.56,0.59
7.348794,-1.00,-1.53,0.58
7.348976,-1.03,-1.50,0.57
7.349138,-1.05,-1.48,0.57
7.349297,-1.08,-1.46,0.56
7.349444,-1.10,-1.43,0.55
7.351607,-1.13,-1.41,0.54
7.356319,-1.15,-1.38,0.52
7.358710,-1.18,-1.36,0.50
7.358935,-1.20,-1.34,0.49
7.361633,-1.23,-1.32,0.48
7.365971,-1.25,-1.31,0.47
7.369750,-1.27,-1.31,0.46
7.369964,-1.29,-1.31,0.44
7.371367,-1.32,-1.31,0.43
7.377342,-1.34,-1.32,0.41
7.379244,-1.37,-1.33,0.40
7.379456,-1.40,-1.33,0.38
7.381982,-1.43,-1.34,0.37
7.384190,-1.46,-1.34,0.35
7.386618,-1.49,-1.34,0.34
7.391359,-1.52,-1.35,0.32
7.392873,-1.55,-1.34,0.32
7.395299,-1.57,-1.33,0.31
7.396399,-1.58,-1.32,0.31
7.399764,-1.59,-1.32,0.30
7.402887,-1.60,-1.31,0.30
7.404849,-1.61,-1.31,0.30
7.407005,-1.62,-1.30,0.29
7.409825,-1.64,-1.30,0.29
7.411257,-1.65,-1.29,0.27
7.415676,-1.66,-1.29,0.26
7.417981,-1.67,-1.28,0.25
7.419638,-1.69,-1.28,0.23
7.426068,-1.70,-1.26,0.21
7.426632,-1.70,-1.25,0.19
7.428500,-1.71,-1.23,0.18
7.428722,-1.72,-1.22,0.16
7.431553,-1.72,-1.20,0.14
7.434065,-1.71,-1.19,0.12
7.437512,-1.70,-1.17,0.10
7.440269,-1.70,-1.16,0.08
7.441906,-1.69,-1.15,0.06
7.443755,-1.68,-1.15,0.04
7.446583,-1.68,-1.16,0.02
7.449841,-1.68,-1.18,0.00
7.452430,-1.67,-1.20,-0.01
7.460564,-1.67,-1.21,-0.02
7.461207,-1.66,-1.23,-0.03
7.461429,-1.66,-1.25,-0.05
7.463038,-1.66,-1.27,-0.06
7.463263,-1.65,-1.29,-0.07
7.465676,-1.65,-1.31,-0.09
7.467536,-1.63,-1.33,-0.10
7.469953,-1.62,-1.35,-0.12
7.482693,-1.60,-1.35,-0.14
7.483350,-1.58,-1.35,-0.16
7.483520,-1.56,-1.35,-0.18
7.483675,-1.54,-1.35,-0.20
7.483816,-1.52,-1.34,-0.21
7.486298,-1.49,-1.33,-0.23
7.489429,-1.48,-1.33,-0.25
7.489788,-1.46,-1.32,-0.26
7.492313,-1.45,-1.30,-0.28
7.494854,-1.43,-1.28,-0.29
7.499385,-1.42,-1.27,-0.30
7.502361,-1.41,-1.26,-0.31
7.502589,-1.39,-1.25,-0.32
7.504693,-1.39,-1.24,-0.33
7.507044,-1.38,-1.24,-0.34
7.510924,-1.37,-1.23,-0.35
7.513904,-1.37,-1.23,-0.36
7.514134,-1.37,-1.24,-0.37
7.517582,-1.37,-1.24,-0.37
7.520791,-1.37,-1.26,-0.38
7.525861,-1.37,-1.28,-0.38
7.526388,-1.37,-1.30,-0.39
7.528693,-1.38,-1.32,-0.40
7.530415,-1.38,-1.34,-0.40
7.532651,-1.37,-1.36,-0.41
7.537399,-1.37,-1.38,-0.41
7.537604,-1.36,-1.40,-0.42
7.539999,-1.36,-1.42,-0.43
7.542577,-1.35,-1.43,-0.44
7.546143,-1.34,-1.44,-0.44
7.548766,-1.33,-1.46,-0.45
7.550595,-1.31,-1.48,-0.46
7.552464,-1.29,-1.49,-0.46
7.554978,-1.27,-1.51,-0.47
7.558756,-1.26,-1.51,-0.48
7.562142,-1.24,-1.52,-0.49
7.562393,-1.22,-1.52,-0.49
7.564938,-1.19,-1.52,-0.50
7.567500,-1.17,-1.51,-0.51
7.571627,-1.15,-1.50,-0.52
7.572130,-1.13,-1.49,-0.53
7.577318,-1.10,-1.47,-0.54
7.578022,-1.09,-1.45,-0.55
7.579468,-1.07,-1.43,-0.57
7.582884,-1.05,-1.41,-0.58
7.585055,-1.03,-1.39,-0.59
7.586485,-1.01,-1.37,-0.61
7.600620,-0.99,-1.36,-0.63
7.601455,-0.98,-1.35,-0.65
7.601623,-0.95,-1.33,-0.66
7.601778,-0.93,-1.30,-0.68
7.601905,-0.91,-1.27,-0.69
7.602054,-0.89,-1.24,-0.70
7.603265,-0.87,-1.22,-0.72
7.608049,-0.84,-1.18,-0.73
7.609851,-0.82,-1.16,-0.75
7.610350,-0.80,-1.15,-0.77
7.614008,-0.77,-1.14,-0.78
7.616510,-0.75,-1.13,-0.79
7.620184,-0.73,-1.11,-0.80
7.622132,-0.71,-1.11,-0.81
7.623659,-0.69,-1.11,-0.82
7.625596,-0.67,-1.11,-0.83
7.630117,-0.65,-1.11,-0.83
7.632471,-0.63,-1.11,-0.83
7.634829,-0.61,-1.12,-0.84
7.635669,-0.60,-1.13,-0.84
7.638015,-0.58,-1.16,-0.85
7.641779,-0.57,-1.18,-0.85
7.645158,-0.55,-1.19,-0.85
7.646855,-0.53,-1.20,-0.85
7.648973,-0.51,-1.22,-0.85
7.651551,-0.49,-1.25,-0.86
7.657796,-0.47,-1.27,-0.86
7.658395,-0.44,-1.30,-0.85
7.658588,-0.43,-1.31,-0.85
7.661142,-0.41,-1.33,-0.85
7.663732,-0.39,-1.34,-0.85
7.668160,-0.36,-1.36,-0.85
7.669430,-0.34,-1.37,-0.86
7.670110,-0.32,-1.39,-0.86
7.672395,-0.30,-1.39,-0.86
7.675555,-0.28,-1.40,-0.86
7.680648,-0.26,-1.40,-0.87
7.680870,-0.24,-1.41,-0.87
7.683564,-0.22,-1.41,-0.87
7.685256,-0.19,-1.41,-0.88
7.690730,-0.17,-1.42,-0.88
7.692427,-0.15,-1.42,-0.88
7.694153,-0.13,-1.42,-0.88
7.695585,-0.11,-1.43,-0.88
7.697786,-0.09,-1.43,-0.89
7.700525,-0.07,-1.44,-0.89
7.704536,-0.06,-1.45,-0.89
7.706895,-0.04,-1.45,-0.89
7.707308,-0.03,-1.45,-0.90
7.709964,-0.02,-1.46,-0.90
7.712100,0.00,-1.46,-0.90
7.714037,0.01,-1.45,-0.90
7.717064,0.04,-1.45,-0.90
7.718969,0.05,-1.44,-0.91
7.727044,0.08,-1.44,-0.91
7.727632,0.10,-1.43,-0.92
7.728730,0.13,-1.42,-0.93
7.728992,0.15,-1.40,-0.93
7.731731,0.17,-1.38,-0.94
7.749514,0.19,-1.37,-0.93
7.750511,0.21,-1.34,-0.93
7.750747,0.23,-1.32,-0.92
7.750977,0.25,-1.30,-0.91
7.751268,0.26,-1.29,-0.90
7.751482,0.27,-1.28,-0.89
7.751699,0.27,-1.28,-0.88
7.751904,0.28,-1.30,-0.87
7.755984,0.27,-1.33,-0.87
7.756467,0.28,-1.35,-0.85
7.758581,0.28,-1.34,-0.84
7.762629,0.28,-1.33,-0.82
7.765400,0.29,-1.32,-0.80
7.766131,0.29,-1.32,-0.78
7.769232,0.29,-1.32,-0.76
7.773323,0.29,-1.32,-0.74
7.775309,0.30,-1.31,-0.72
7.776646,0.30,-1.30,-0.70
7.778708,0.31,-1.30,-0.68
7.780989,0.31,-1.29,-0.66
7.783192,0.32,-1.28,-0.64
7.790637,0.31,-1.28,-0.62
7.791323,0.32,-1.27,-0.60
7.791646,0.32,-1.25,-0.57
7.793632,0.32,-1.24,-0.54
7.795800,0.31,-1.23,-0.50
7.800185,0.31,-1.23,-0.47
7.800500,0.29,-1.23,-0.43
7.803530,0.28,-1.23,-0.40
7.808739,0.27,-1.24,-0.37
7.809654,0.25,-1.26,-0.33
7.812219,0.24,-1.28,-0.30
7.813699,0.23,-1.29,-0.27
7.815505,0.21,-1.32,-0.24
7.818392,0.20,-1.34,-0.21
7.822793,0.19,-1.36,-0.19
7.825253,0.18,-1.38,-0.18
7.825709,0.17,-1.39,-0.16
7.828577,0.16,-1.39,-0.14
7.830307,0.14,-1.39,-0.11
7.836221,0.12,-1.40,-0.10
7.836571,0.09,-1.40,-0.10
7.846442,0.07,-1.40,-0.10
7.847396,0.04,-1.39,-0.10
7.847795,0.02,-1.36,-0.11
7.848285,-0.01,-1.34,-0.11
7.848912,-0.04,-1.31,-0.12
7.849857,-0.06,-1.27,-0.12
7.852462,-0.07,-1.22,-0.12
7.866580,-0.08,-1.18,-0.12
7.867527,-0.10,-1.12,-0.12
7.867807,-0.11,-1.07,-0.12
7.868233,-0.11,-1.03,-0.12
7.868479,-0.11,-0.99,-0.12
7.868716,-0.12,-0.95,-0.13
7.873191,-0.13,-0.92,-0.13
7.874367,-0.13,-0.89,-0.13
7.874624,-0.13,-0.87,-0.15
7.877066,-0.12,-0.85,-0.15
7.879794,-0.10,-0.84,-0.16
7.883255,-0.08,-0.84,-0.16
7.885691,-0.04,-0.83,-0.17
7.886663,0.01,-0.84,-0.17
7.889753,0.06,-0.84,-0.17
7.891941,0.13,-0.87,-0.17
7.896749,0.20,-0.89,-0.16
7.897414,0.27,-0.93,-0.15
7.900279,0.35,-0.98,-0.14
7.902157,0.41,-1.03,-0.13
7.906626,0.46,-1.06,-0.11
7.908259,0.49,-1.10,-0.09
7.910421,0.51,-1.13,-0.06
7.911557,0.51,-1.16,-0.04
7.914139,0.51,-1.20,-0.01
7.918106,0.49,-1.24,0.01
7.924157,0.45,-1.28,0.02
7.925022,0.42,-1.33,0.05
7.925359,0.37,-1.37,0.07
7.926746,0.32,-1.40,0.09
7.931099,0.27,-1.43,0.12
7.932233,0.22,-1.45,0.15
7.933923,0.17,-1.46,0.17
7.936486,0.12,-1.47,0.20
7.940307,0.08,-1.47,0.22
7.943108,0.04,-1.47,0.24
7.945747,0.02,-1.47,0.27
7.946301,0.00,-1.46,0.29
7.949218,0.01,-1.46,0.30
7.951734,0.02,-1.47,0.31
7.964405,0.05,-1.48,0.31
7.965218,0.09,-1.49,0.31
7.965590,0.13,-1.52,0.30
7.965908,0.19,-1.54,0.30
7.966240,0.24,-1.57,0.29
7.968511,0.31,-1.60,0.29
7.973008,0.37,-1.61,0.28
7.973332,0.43,-1.63,0.27
7.973614,0.50,-1.64,0.26
7.992434,0.56,-1.66,0.26
7.993632,0.62,-1.68,0.26
7.993861,0.69,-1.69,0.25
7.994057,0.74,-1.70,0.25
7.994275,0.80,-1.71,0.25
7.994473,0.85,-1.71,0.24
7.994669,0.89,-1.71,0.24
7.994861,0.92,-1.70,0.23
7.995756,0.94,-1.69,0.22
7.997756,0.96,-1.68,0.22
8.001117,0.97,-1.67,0.21
8.005456,0.97,-1.67,0.20
8.006051,0.97,-1.67,0.19
8.007687,0.96,-1.68,0.18
8.010174,0.95,-1.69,0.16
8.014313,0.93,-1.70,0.15
8.017218,0.91,-1.72,0.13
8.017675,0.88,-1.74,0.11
8.020564,0.86,-1.76,0.09
8.026994,0.82,-1.79,0.07
8.029470,0.79,-1.81,0.04
8.030654,0.76,-1.83,0.01
8.031030,0.72,-1.85,-0.02
8.032646,0.68,-1.87,-0.05
8.035354,0.64,-1.88,-0.08
8.040326,0.60,-1.90,-0.11
8.041093,0.56,-1.92,-0.14
8.042570,0.52,-1.93,-0.18
8.044821,0.48,-1.94,-0.20
8.047232,0.45,-1.96,-0.23
8.052234,0.40,-1.97,-0.25
8.054058,0.37,-1.97,-0.27
8.058969,0.33,-1.98,-0.28
8.059939,0.30,-1.99,-0.29
8.060293,0.26,-2.00,-0.29
8.064251,0.23,-2.01,-0.29
8.065967,0.19,-2.01,-0.28
8.067180,0.16,-2.01,-0.27
8.069937,0.14,-2.00,-0.26
8.079406,0.11,-1.99,-0.24
8.080299,0.10,-1.98,-0.22
8.080678,0.09,-1.98,-0.20
8.081035,0.09,-1.98,-0.17
8.082150,0.09,-1.98,-0.15
8.085064,0.09,-1.98,-0.12
8.087523,0.10,-1.98,-0.08
8.098946,0.10,-1.98,-0.05
8.099773,0.11,-1.99,-0.02
8.100031,0.12,-2.00,0.01
8.100236,0.13,-2.01,0.04
8.100548,0.14,-2.02,0.07
8.102181,0.15,-2.04,0.09
8.106194,0.16,-2.05,0.11
8.106644,0.17,-2.07,0.13
8.111272,0.18,-2.09,0.15
8.112272,0.19,-2.12,0.17
8.114017,0.20,-2.14,0.19
8.116186,0.21,-2.17,0.20
8.119187,0.22,-2.20,0.20
8.124097,0.24,-2.23,0.21
8.125348,0.26,-2.26,0.22
8.126688,0.28,-2.29,0.23
8.129178,0.30,-2.33,0.23
8.131387,0.32,-2.35,0.24
8.135361,0.33,-2.37,0.23
8.141469,0.35,-2.39,0.23
8.142452,0.36,-2.41,0.22
8.142886,0.37,-2.42,0.21
8.144159,0.37,-2.42,0.20
8.147143,0.37,-2.42,0.19
8.149889,0.39,-2.41,0.17
8.151335,0.39,-2.40,0.15
8.153393,0.40,-2.39,0.13
8.156861,0.40,-2.37,0.11
8.159972,0.41,-2.35,0.08
8.162074,0.41,-2.34,0.06
8.163244,0.41,-2.32,0.04
8.165697,0.41,-2.30,0.03
8.169119,0.40,-2.29,0.01
8.179265,0.40,-2.28,-0.00
8.180092,0.39,-2.26,-0.02
8.180392,0.39,-2.25,-0.04
8.180682,0.39,-2.24,-0.06
8.181508,0.38,-2.24,-0.08
8.184650,0.37,-2.24,-0.08
8.186120,0.35,-2.25,-0.09
8.200971,0.34,-2.26,-0.10
8.201808,0.33,-2.27,-0.12
